DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	10.7208	1072	0	3	1	1	1	1	0	1602	23	0	17.5823 	0	0
UL	10.7208	1072	0	3	2	1	1	2	0	2126	28	0	25.9914 	0	0.00179892
DL	10.7228	1072	2	3	1	1	1	1	0	1487	22	0	17.6674	0	0
DL	10.7228	1072	2	3	2	1	1	2	0	2126	28	0	26.0399	0	0.00179892
DL	10.7228	1072	2	3	3	1	1	3	0	1946	26	0	20.1651	0	0.00638976
UL	10.7308	1073	0	3	1	1	1	1	0	1602	23	0	17.722 	0	0
UL	10.7308	1073	0	3	2	1	1	2	0	2126	28	0	26.0235 	0	0.00179892
DL	10.7328	1073	2	3	1	1	1	1	0	1487	22	0	17.6074	0	0
DL	10.7328	1073	2	3	2	1	1	2	0	2126	28	0	26.0877	0	0.00179892
DL	10.7328	1073	2	3	3	1	1	3	0	1946	26	0	20.3008	0	0.00638976
UL	10.7408	1074	0	3	1	1	1	1	0	1602	23	0	17.5882 	0	0
UL	10.7408	1074	0	3	2	1	1	2	0	2126	28	0	26.3798 	0	0
DL	10.7428	1074	2	3	1	1	1	1	0	1487	22	0	17.5651	0	0
DL	10.7428	1074	2	3	2	1	1	2	0	2126	28	0	26.3837	0	0
DL	10.7428	1074	2	3	3	1	1	3	0	1946	26	0	20.3945	0	0.00638976
UL	10.7508	1075	0	3	1	1	1	1	0	1602	23	0	17.6996 	0	0
UL	10.7508	1075	0	3	2	1	1	2	0	2126	28	0	26.1533 	0	0
DL	10.7528	1075	2	3	1	1	1	1	0	1487	22	0	17.6507	0	0
DL	10.7528	1075	2	3	2	1	1	2	0	2126	28	0	26.1354	0	0.00179892
DL	10.7528	1075	2	3	3	1	1	3	0	1946	26	0	20.554	0	0.00638976
UL	10.7608	1076	0	3	1	1	1	1	0	1602	23	0	17.7285 	0	0
UL	10.7608	1076	0	3	2	1	1	2	0	2126	28	0	26.099 	0	0.00179892
DL	10.7628	1076	2	3	1	1	1	1	0	1487	22	0	17.7751	0	0
DL	10.7628	1076	2	3	2	1	1	2	0	2126	28	0	26.1565	0	0
DL	10.7628	1076	2	3	3	1	1	3	0	1946	26	0	20.1849	0	0.00638976
UL	10.7708	1077	0	3	1	1	1	1	0	1602	23	0	17.8194 	0	0
UL	10.7708	1077	0	3	2	1	1	2	0	2126	28	0	25.9038 	0	0.00179892
DL	10.7728	1077	2	3	1	1	1	1	0	1487	22	0	17.8343	0	0
DL	10.7728	1077	2	3	2	1	1	2	0	2126	28	0	25.87	0	0.00179892
DL	10.7728	1077	2	3	3	1	1	3	0	1946	26	0	20.262	0	0.00638976
UL	10.7808	1078	0	3	1	1	1	1	0	1602	23	0	17.9827 	0	0
UL	10.7808	1078	0	3	2	1	1	2	0	2126	28	0	25.7247 	0	0.00179892
DL	10.7828	1078	2	3	1	1	1	1	0	1487	22	0	17.9024	0	0
DL	10.7828	1078	2	3	2	1	1	2	0	2126	28	0	25.6308	0	0.00209853
DL	10.7828	1078	2	3	3	1	1	3	0	1946	26	0	20.3815	0	0.00638976
UL	10.7908	1079	0	3	1	1	1	1	0	1602	23	0	17.963 	0	0
UL	10.7908	1079	0	3	2	1	1	2	0	2126	28	0	25.4197 	0	0.00209853
DL	10.7928	1079	2	3	1	1	1	1	0	1487	22	0	17.943	0	0
DL	10.7928	1079	2	3	2	1	1	2	0	2126	28	0	25.3523	0	0.00209853
DL	10.7928	1079	2	3	3	1	1	3	0	1946	26	0	20.1676	0	0.00638976
UL	10.8008	1080	0	3	1	1	1	1	0	1602	23	0	18.0113 	0	0
UL	10.8008	1080	0	3	2	1	1	2	0	2126	28	0	25.4612 	0	0.00209853
DL	10.8028	1080	2	3	1	1	1	1	0	1487	22	0	17.9856	0	0
DL	10.8028	1080	2	3	2	1	1	2	0	2126	28	0	25.5515	0	0.00209853
DL	10.8028	1080	2	3	3	1	1	3	0	1946	26	0	20.2041	0	0.00638976
UL	10.8108	1081	0	3	1	1	1	1	0	1717	24	0	17.7601 	1	0.913329
UL	10.8108	1081	0	3	2	1	1	2	0	2126	28	0	25.6018 	0	0.00209853
UL	10.8115	1081	1	2	1	1	1	1	0	1717	24	1	17.8058 	0	0
DL	10.8128	1081	2	3	1	1	1	1	0	1487	22	0	17.82	0	0
DL	10.8128	1081	2	3	2	1	1	2	0	2126	28	0	25.5557	0	0.00209853
DL	10.8128	1081	2	3	3	1	1	3	0	1946	26	0	20.0295	0	0.00638976
UL	10.8208	1082	0	3	1	1	1	1	0	1602	23	0	17.7674 	0	0
UL	10.8208	1082	0	3	2	1	1	2	0	2126	28	0	25.4959 	0	0.00209853
DL	10.8228	1082	2	3	1	1	1	1	0	1487	22	0	17.7393	0	0
DL	10.8228	1082	2	3	2	1	1	2	0	2126	28	0	25.6813	0	0.00209853
DL	10.8228	1082	2	3	3	1	1	3	0	1946	26	0	20.0021	0	0.00638976
UL	10.8308	1083	0	3	1	1	1	1	0	1602	23	0	17.8639 	0	0
UL	10.8308	1083	0	3	2	1	1	2	0	2126	28	0	25.4809 	0	0.00209853
DL	10.8328	1083	2	3	1	1	1	1	0	1487	22	0	17.8107	0	0
DL	10.8328	1083	2	3	2	1	1	2	0	2126	28	0	25.6528	0	0.00209853
DL	10.8328	1083	2	3	3	1	1	3	0	1946	26	0	19.954	0	0.00638976
UL	10.8408	1084	0	3	1	1	1	1	0	1602	23	0	17.6602 	0	0
UL	10.8408	1084	0	3	2	1	1	2	0	2126	28	0	25.6738 	0	0.00209853
DL	10.8428	1084	2	3	1	1	1	1	0	1487	22	0	17.6474	0	0
DL	10.8428	1084	2	3	2	1	1	2	0	2126	28	0	25.4882	0	0.00209853
DL	10.8428	1084	2	3	3	1	1	3	0	1946	26	0	20.3508	0	0.00638976
UL	10.8508	1085	0	3	1	1	1	1	0	1602	23	0	17.6138 	0	0
UL	10.8508	1085	0	3	2	1	1	2	0	2126	28	0	25.8633 	0	0.00179892
DL	10.8528	1085	2	3	1	1	1	1	0	1487	22	0	17.7218	0	0
DL	10.8528	1085	2	3	2	1	1	2	0	2126	28	0	25.8889	0	0.00179892
DL	10.8528	1085	2	3	3	1	1	3	0	1946	26	0	20.377	0	0.00638976
UL	10.8608	1086	0	3	1	1	1	1	0	1602	23	0	17.6097 	0	0
UL	10.8608	1086	0	3	2	1	1	2	0	2126	28	0	25.9217 	0	0.00179892
DL	10.8628	1086	2	3	1	1	1	1	0	1487	22	0	17.7143	0	0
DL	10.8628	1086	2	3	2	1	1	2	0	2126	28	0	25.7746	0	0.00179892
DL	10.8628	1086	2	3	3	1	1	3	0	1946	26	0	20.2082	0	0.00638976
UL	10.8708	1087	0	3	1	1	1	1	0	1602	23	0	17.4822 	0	0
UL	10.8708	1087	0	3	2	1	1	2	0	2126	28	0	25.5645 	0	0.00209853
DL	10.8728	1087	2	3	1	1	1	1	0	1487	22	0	17.4528	0	0
DL	10.8728	1087	2	3	2	1	1	2	0	2126	28	0	25.7886	0	0.00179892
DL	10.8728	1087	2	3	3	1	1	3	0	1946	26	0	20.3344	0	0.00638976
UL	10.8808	1088	0	3	1	1	1	1	0	1602	23	0	17.3323 	1	0.344598
UL	10.8808	1088	0	3	2	1	1	2	0	2126	28	0	25.8188 	0	0.00179892
UL	10.8815	1088	1	2	1	1	1	1	0	1602	23	1	17.3072 	0	0
DL	10.8828	1088	2	3	1	1	1	1	0	1487	22	0	17.3833	0	0
DL	10.8828	1088	2	3	2	1	1	2	0	2126	28	0	26.166	0	0
DL	10.8828	1088	2	3	3	1	1	3	0	1946	26	0	20.1555	0	0.00638976
UL	10.8908	1089	0	3	1	1	1	1	0	1602	23	0	17.2596 	0	0.344598
UL	10.8908	1089	0	3	2	1	1	2	0	2126	28	0	26.1558 	0	0
DL	10.8928	1089	2	3	1	1	1	1	0	1487	22	0	17.2699	0	0
DL	10.8928	1089	2	3	2	1	1	2	0	2126	28	0	26.0998	0	0.00179892
DL	10.8928	1089	2	3	3	1	1	3	0	1946	26	0	20.339	0	0.00638976
UL	10.9008	1090	0	3	1	1	1	1	0	1602	23	0	17.0073 	1	0.344598
UL	10.9008	1090	0	3	2	1	1	2	0	2126	28	0	26.3489 	0	0
UL	10.9015	1090	1	2	1	1	1	1	0	1602	23	1	17.0095 	0	0
DL	10.9028	1090	2	3	1	1	1	1	0	1487	22	0	17.0048	0	0
DL	10.9028	1090	2	3	2	1	1	2	0	2126	28	0	26.4123	0	0
DL	10.9028	1090	2	3	3	1	1	3	0	1946	26	0	20.216	0	0.00638976
UL	10.9108	1091	0	3	1	1	1	1	0	1487	22	0	17.0962 	0	0
UL	10.9108	1091	0	3	2	1	1	2	0	2126	28	0	26.5527 	0	0
DL	10.9128	1091	2	3	1	1	1	1	0	1487	22	0	17.0805	0	0
DL	10.9128	1091	2	3	2	1	1	2	0	2126	28	0	26.5166	0	0
DL	10.9128	1091	2	3	3	1	1	3	0	1946	26	0	20.2891	0	0.00638976
UL	10.9208	1092	0	3	1	1	1	1	0	1602	23	0	16.8728 	0	0.344598
UL	10.9208	1092	0	3	2	1	1	2	0	2126	28	0	26.51 	0	0
DL	10.9228	1092	2	3	1	1	1	1	0	1487	22	0	16.9691	0	0
DL	10.9228	1092	2	3	2	1	1	2	0	2126	28	0	26.4096	0	0
DL	10.9228	1092	2	3	3	1	1	3	0	1946	26	0	20.3733	0	0.00638976
UL	10.9308	1093	0	3	1	1	1	1	0	1487	22	0	17.0101 	0	0
UL	10.9308	1093	0	3	2	1	1	2	0	2126	28	0	26.3465 	0	0
DL	10.9328	1093	2	3	1	1	1	1	0	1487	22	0	16.995	0	0
DL	10.9328	1093	2	3	2	1	1	2	0	2126	28	0	26.3541	0	0
DL	10.9328	1093	2	3	3	1	1	3	0	1946	26	0	20.3887	0	0.00638976
UL	10.9408	1094	0	3	1	1	1	1	0	1487	22	0	16.8695 	0	0
UL	10.9408	1094	0	3	2	1	1	2	0	2126	28	0	26.0874 	0	0.00179892
DL	10.9428	1094	2	3	1	1	1	1	0	1487	22	0	16.8711	0	0
DL	10.9428	1094	2	3	2	1	1	2	0	2126	28	0	26.1727	0	0
DL	10.9428	1094	2	3	3	1	1	3	0	1946	26	0	20.5826	0	0.00638976
UL	10.9508	1095	0	3	1	1	1	1	0	1487	22	0	16.8645 	0	0
UL	10.9508	1095	0	3	2	1	1	2	0	2126	28	0	26.2941 	0	0
DL	10.9528	1095	2	3	1	1	1	1	0	1487	22	0	16.9265	0	0
DL	10.9528	1095	2	3	2	1	1	2	0	2126	28	0	26.2421	0	0
DL	10.9528	1095	2	3	3	1	1	3	0	1946	26	0	20.3215	0	0.00638976
UL	10.9608	1096	0	3	1	1	1	1	0	1487	22	0	17.1858 	0	0
UL	10.9608	1096	0	3	2	1	1	2	0	2126	28	0	26.5183 	0	0
DL	10.9628	1096	2	3	1	1	1	1	0	1487	22	0	17.2456	0	0
DL	10.9628	1096	2	3	2	1	1	2	0	2126	28	0	26.5167	0	0
DL	10.9628	1096	2	3	3	1	1	3	0	1946	26	0	20.3766	0	0.00638976
UL	10.9708	1097	0	3	1	1	1	1	0	1602	23	0	17.2209 	0	0.344598
UL	10.9708	1097	0	3	2	1	1	2	0	2126	28	0	26.6666 	0	0
DL	10.9728	1097	2	3	1	1	1	1	0	1487	22	0	17.1152	0	0
DL	10.9728	1097	2	3	2	1	1	2	0	2126	28	0	26.5557	0	0
DL	10.9728	1097	2	3	3	1	1	3	0	1946	26	0	20.2592	0	0.00638976
UL	10.9808	1098	0	3	1	1	1	1	0	1602	23	0	16.9319 	0	0.344598
UL	10.9808	1098	0	3	2	1	1	2	0	2126	28	0	26.3914 	0	0
DL	10.9828	1098	2	3	1	1	1	1	0	1487	22	0	16.9163	0	0
DL	10.9828	1098	2	3	2	1	1	2	0	2126	28	0	26.2682	0	0
DL	10.9828	1098	2	3	3	1	1	3	0	1946	26	0	20.5409	0	0.00638976
UL	10.9908	1099	0	3	1	1	1	1	0	1487	22	0	16.6629 	0	0
UL	10.9908	1099	0	3	2	1	1	2	0	2126	28	0	26.1715 	0	0
DL	10.9928	1099	2	3	1	1	1	1	0	1487	22	0	16.5569	0	0
DL	10.9928	1099	2	3	2	1	1	2	0	2126	28	0	26.2648	0	0
DL	10.9928	1099	2	3	3	1	1	3	0	1946	26	0	20.1826	0	0.00638976
UL	11.0008	1100	0	3	1	1	1	1	0	1487	22	0	16.4426 	0	0.00039996
UL	11.0008	1100	0	3	2	1	1	2	0	2126	28	0	26.1856 	0	0
DL	11.0028	1100	2	3	1	1	1	1	0	1487	22	0	16.5197	0	0
DL	11.0028	1100	2	3	2	1	1	2	0	2126	28	0	26.1961	0	0
DL	11.0028	1100	2	3	3	1	1	3	0	1946	26	0	20.3902	0	0.00638976
UL	11.0108	1101	0	3	1	1	1	1	0	1487	22	0	16.4837 	0	0
UL	11.0108	1101	0	3	2	1	1	2	0	2126	28	0	26.1687 	0	0
DL	11.0128	1101	2	3	1	1	1	1	0	1487	22	0	16.5752	0	0
DL	11.0128	1101	2	3	2	1	1	2	0	2126	28	0	26.0395	0	0.00179892
DL	11.0128	1101	2	3	3	1	1	3	0	1946	26	0	20.6605	0	0
UL	11.0208	1102	0	3	1	1	1	1	0	1487	22	0	16.6401 	0	0
UL	11.0208	1102	0	3	2	1	1	2	0	2126	28	0	25.9628 	0	0.00179892
DL	11.0228	1102	2	3	1	1	1	1	0	1487	22	0	16.6998	0	0
DL	11.0228	1102	2	3	2	1	1	2	0	2126	28	0	26.0018	0	0.00179892
DL	11.0228	1102	2	3	3	1	1	3	0	1946	26	0	20.6912	0	0
UL	11.0308	1103	0	3	1	1	1	1	0	1487	22	0	16.7576 	0	0
UL	11.0308	1103	0	3	2	1	1	2	0	2126	28	0	26.1685 	0	0
DL	11.0328	1103	2	3	1	1	1	1	0	1487	22	0	16.7818	0	0
DL	11.0328	1103	2	3	2	1	1	2	0	2126	28	0	26.1555	0	0
DL	11.0328	1103	2	3	3	1	1	3	0	1946	26	0	20.628	0	0
UL	11.0408	1104	0	3	1	1	1	1	0	1487	22	0	16.6222 	0	0
UL	11.0408	1104	0	3	2	1	1	2	0	2126	28	0	25.9828 	0	0.00179892
DL	11.0428	1104	2	3	1	1	1	1	0	1487	22	0	16.6942	0	0
DL	11.0428	1104	2	3	2	1	1	2	0	2126	28	0	26.0227	0	0.00179892
DL	11.0428	1104	2	3	3	1	1	3	0	1946	26	0	20.4365	0	0.00638976
UL	11.0508	1105	0	3	1	1	1	1	0	1487	22	0	16.6722 	0	0
UL	11.0508	1105	0	3	2	1	1	2	0	2126	28	0	25.9309 	0	0.00179892
DL	11.0528	1105	2	3	1	1	1	1	0	1487	22	0	16.7122	0	0
DL	11.0528	1105	2	3	2	1	1	2	0	2126	28	0	26.008	0	0.00179892
DL	11.0528	1105	2	3	3	1	1	3	0	1946	26	0	20.2422	0	0.00638976
UL	11.0608	1106	0	3	1	1	1	1	0	1487	22	0	16.7256 	0	0
UL	11.0608	1106	0	3	2	1	1	2	0	2126	28	0	25.604 	0	0.00209853
DL	11.0628	1106	2	3	1	1	1	1	0	1487	22	0	16.777	0	0
DL	11.0628	1106	2	3	2	1	1	2	0	2126	28	0	25.6674	0	0.00209853
DL	11.0628	1106	2	3	3	1	1	3	0	1946	26	0	20.4848	0	0.00638976
UL	11.0708	1107	0	3	1	1	1	1	0	1487	22	0	16.8602 	0	0
UL	11.0708	1107	0	3	2	1	1	2	0	2126	28	0	25.547 	0	0.00209853
DL	11.0728	1107	2	3	1	1	1	1	0	1487	22	0	16.7321	0	0
DL	11.0728	1107	2	3	2	1	1	2	0	2126	28	0	25.4812	0	0.00209853
DL	11.0728	1107	2	3	3	1	1	3	0	1946	26	0	20.3751	0	0.00638976
UL	11.0808	1108	0	3	1	1	1	1	0	1487	22	0	16.806 	0	0
UL	11.0808	1108	0	3	2	1	1	2	0	2126	28	0	25.517 	0	0.00209853
DL	11.0828	1108	2	3	1	1	1	1	0	1487	22	0	16.8974	0	0
DL	11.0828	1108	2	3	2	1	1	2	0	2126	28	0	25.6377	0	0.00209853
DL	11.0828	1108	2	3	3	1	1	3	0	1946	26	0	20.6574	0	0
UL	11.0908	1109	0	3	1	1	1	1	0	1487	22	0	16.9167 	0	0
UL	11.0908	1109	0	3	2	1	1	2	0	2126	28	0	25.4647 	0	0.00209853
DL	11.0928	1109	2	3	1	1	1	1	0	1487	22	0	16.9219	0	0
DL	11.0928	1109	2	3	2	1	1	2	0	2126	28	0	25.6173	0	0.00209853
DL	11.0928	1109	2	3	3	1	1	3	0	1946	26	0	20.7943	0	0
UL	11.1008	1110	0	3	1	1	1	1	0	1487	22	0	17.1315 	0	0
UL	11.1008	1110	0	3	2	1	1	2	0	2126	28	0	25.5419 	0	0.00209853
DL	11.1028	1110	2	3	1	1	1	1	0	1487	22	0	17.1286	0	0
DL	11.1028	1110	2	3	2	1	1	2	0	2126	28	0	25.6766	0	0.00209853
DL	11.1028	1110	2	3	3	1	1	3	0	1946	26	0	20.4833	0	0.00638976
UL	11.1108	1111	0	3	1	1	1	1	0	1602	23	0	17.2934 	1	0.344598
UL	11.1108	1111	0	3	2	1	1	2	0	2126	28	0	26.0038 	0	0.00179892
UL	11.1115	1111	1	2	1	1	1	1	0	1602	23	1	17.3042 	0	0
DL	11.1128	1111	2	3	1	1	1	1	0	1487	22	0	17.2459	0	0
DL	11.1128	1111	2	3	2	1	1	2	0	2126	28	0	26.1508	0	0
DL	11.1128	1111	2	3	3	1	1	3	0	1946	26	0	20.3026	0	0.00638976
UL	11.1208	1112	0	3	1	1	1	1	0	1602	23	0	17.1072 	0	0.344598
UL	11.1208	1112	0	3	2	1	1	2	0	2126	28	0	26.1177 	0	0.00179892
DL	11.1228	1112	2	3	1	1	1	1	0	1487	22	0	17.0616	0	0
DL	11.1228	1112	2	3	2	1	1	2	0	2126	28	0	26.1613	0	0
DL	11.1228	1112	2	3	3	1	1	3	0	1946	26	0	19.8298	0	0.354857
UL	11.1308	1113	0	3	1	1	1	1	0	1602	23	0	16.9921 	0	0.344598
UL	11.1308	1113	0	3	2	1	1	2	0	2126	28	0	26.1696 	0	0
DL	11.1328	1113	2	3	1	1	1	1	0	1487	22	0	16.8561	0	0
DL	11.1328	1113	2	3	2	1	1	2	0	2126	28	0	26.409	0	0
DL	11.1328	1113	2	3	3	1	1	3	0	1717	24	0	20.0166	0	0
UL	11.1408	1114	0	3	1	1	1	1	0	1487	22	0	16.7145 	0	0
UL	11.1408	1114	0	3	2	1	1	2	0	2126	28	0	26.2867 	0	0
DL	11.1428	1114	2	3	1	1	1	1	0	1487	22	0	16.8276	0	0
DL	11.1428	1114	2	3	2	1	1	2	0	2126	28	0	26.5046	0	0
DL	11.1428	1114	2	3	3	1	1	3	0	1946	26	0	19.9929	0	0.00638976
UL	11.1508	1115	0	3	1	1	1	1	0	1487	22	0	16.8863 	0	0
UL	11.1508	1115	0	3	2	1	1	2	0	2126	28	0	26.2423 	0	0
DL	11.1528	1115	2	3	1	1	1	1	0	1487	22	0	16.8303	0	0
DL	11.1528	1115	2	3	2	1	1	2	0	2126	28	0	26.3897	0	0
DL	11.1528	1115	2	3	3	1	1	3	0	1946	26	0	19.7575	0	0.354857
UL	11.1608	1116	0	3	1	1	1	1	0	1487	22	0	17.0809 	0	0
UL	11.1608	1116	0	3	2	1	1	2	0	2126	28	0	26.2396 	0	0
DL	11.1628	1116	2	3	1	1	1	1	0	1487	22	0	17.0636	0	0
DL	11.1628	1116	2	3	2	1	1	2	0	2126	28	0	26.2192	0	0
DL	11.1628	1116	2	3	3	1	1	3	0	1717	24	0	19.8358	0	0
UL	11.1708	1117	0	3	1	1	1	1	0	1602	23	0	17.1677 	0	0.344598
UL	11.1708	1117	0	3	2	1	1	2	0	2126	28	0	26.1679 	0	0
DL	11.1728	1117	2	3	1	1	1	1	0	1487	22	0	17.2015	0	0
DL	11.1728	1117	2	3	2	1	1	2	0	2126	28	0	26.2291	0	0
DL	11.1728	1117	2	3	3	1	1	3	0	1717	24	0	19.9167	0	0
UL	11.1808	1118	0	3	1	1	1	1	0	1602	23	0	17.1862 	0	0.344598
UL	11.1808	1118	0	3	2	1	1	2	0	2126	28	0	26.0621 	0	0.00179892
DL	11.1828	1118	2	3	1	1	1	1	0	1487	22	0	17.1752	0	0
DL	11.1828	1118	2	3	2	1	1	2	0	2126	28	0	26.2141	0	0
DL	11.1828	1118	2	3	3	1	1	3	0	1717	24	0	20.0009	0	0
UL	11.1908	1119	0	3	1	1	1	1	0	1602	23	0	17.2559 	0	0.344598
UL	11.1908	1119	0	3	2	1	1	2	0	2126	28	0	26.4155 	0	0
DL	11.1928	1119	2	3	1	1	1	1	0	1487	22	0	17.2159	0	0
DL	11.1928	1119	2	3	2	1	1	2	0	2126	28	0	26.6516	0	0
DL	11.1928	1119	2	3	3	1	1	3	0	1946	26	0	20.0247	0	0.00638976
UL	11.2008	1120	0	3	1	1	1	1	0	1602	23	0	17.3022 	1	0.344598
UL	11.2008	1120	0	3	2	1	1	2	0	2126	28	0	26.4458 	0	0
UL	11.2015	1120	1	2	1	1	1	1	0	1602	23	1	17.2757 	0	0
DL	11.2028	1120	2	3	1	1	1	1	0	1487	22	0	17.2529	0	0
DL	11.2028	1120	2	3	2	1	1	2	0	2126	28	0	26.4715	0	0
DL	11.2028	1120	2	3	3	1	1	3	0	1946	26	0	19.809	1	0.354857
DL	11.2035	1120	3	2	1	1	1	3	0	1946	26	1	19.8192	0	0
DL	11.2036	1120	3	2	2	1	1	3	0	1946	26	2	19.83	0	0.354857
UL	11.2108	1121	0	3	1	1	1	1	0	1602	23	0	17.2191 	0	0.344598
UL	11.2108	1121	0	3	2	1	1	2	0	2126	28	0	26.5034 	0	0
DL	11.2128	1121	2	3	1	1	1	1	0	1487	22	0	17.2107	0	0
DL	11.2128	1121	2	3	2	1	1	2	0	2126	28	0	26.6594	0	0
DL	11.2128	1121	2	3	3	1	1	3	0	1717	24	0	19.8706	0	0
UL	11.2208	1122	0	3	1	1	1	1	0	1602	23	0	17.0558 	0	0.344598
UL	11.2208	1122	0	3	2	1	1	2	0	2126	28	0	26.3124 	0	0
DL	11.2228	1122	2	3	1	1	1	1	0	1487	22	0	17.0103	0	0
DL	11.2228	1122	2	3	2	1	1	2	0	2126	28	0	26.4052	0	0
DL	11.2228	1122	2	3	3	1	1	3	0	1717	24	0	19.7506	0	0
UL	11.2308	1123	0	3	1	1	1	1	0	1602	23	0	17.046 	0	0.344598
UL	11.2308	1123	0	3	2	1	1	2	0	2126	28	0	26.6294 	0	0
DL	11.2328	1123	2	3	1	1	1	1	0	1487	22	0	17.042	0	0
DL	11.2328	1123	2	3	2	1	1	2	0	2126	28	0	26.7872	0	0
DL	11.2328	1123	2	3	3	1	1	3	0	1717	24	0	20.005	0	0
UL	11.2408	1124	0	3	1	1	1	1	0	1602	23	0	17.2326 	0	0.344598
UL	11.2408	1124	0	3	2	1	1	2	0	2126	28	0	26.577 	0	0
DL	11.2428	1124	2	3	1	1	1	1	0	1487	22	0	17.2918	0	0
DL	11.2428	1124	2	3	2	1	1	2	0	2126	28	0	26.548	0	0
DL	11.2428	1124	2	3	3	1	1	3	0	1946	26	0	20.2588	0	0.00638976
UL	11.2508	1125	0	3	1	1	1	1	0	1602	23	0	17.4578 	0	0
UL	11.2508	1125	0	3	2	1	1	2	0	2126	28	0	26.6683 	0	0
DL	11.2528	1125	2	3	1	1	1	1	0	1487	22	0	17.406	0	0
DL	11.2528	1125	2	3	2	1	1	2	0	2126	28	0	26.7674	0	0
DL	11.2528	1125	2	3	3	1	1	3	0	1946	26	0	20.2035	0	0.00638976
UL	11.2608	1126	0	3	1	1	1	1	0	1602	23	0	17.3133 	1	0.344598
UL	11.2608	1126	0	3	2	1	1	2	0	2126	28	0	26.7842 	0	0
UL	11.2615	1126	1	2	1	1	1	1	0	1602	23	1	17.2654 	0	0
DL	11.2628	1126	2	3	1	1	1	1	0	1487	22	0	17.376	0	0
DL	11.2628	1126	2	3	2	1	1	2	0	2126	28	0	26.6525	0	0
DL	11.2628	1126	2	3	3	1	1	3	0	1946	26	0	20.255	0	0.00638976
UL	11.2708	1127	0	3	1	1	1	1	0	1602	23	0	17.2633 	0	0.344598
UL	11.2708	1127	0	3	2	1	1	2	0	2126	28	0	26.5959 	0	0
DL	11.2728	1127	2	3	1	1	1	1	0	1487	22	0	17.2953	0	0
DL	11.2728	1127	2	3	2	1	1	2	0	2126	28	0	26.7858	0	0
DL	11.2728	1127	2	3	3	1	1	3	0	1946	26	0	20.1604	0	0.00638976
UL	11.2808	1128	0	3	1	1	1	1	0	1602	23	0	17.4866 	0	0
UL	11.2808	1128	0	3	2	1	1	2	0	2126	28	0	26.3235 	0	0
DL	11.2828	1128	2	3	1	1	1	1	0	1487	22	0	17.4517	0	0
DL	11.2828	1128	2	3	2	1	1	2	0	2126	28	0	26.3882	0	0
DL	11.2828	1128	2	3	3	1	1	3	0	1946	26	0	20.1132	0	0.00638976
UL	11.2908	1129	0	3	1	1	1	1	0	1602	23	0	17.3837 	0	0.344598
UL	11.2908	1129	0	3	2	1	1	2	0	2126	28	0	26.4499 	0	0
DL	11.2928	1129	2	3	1	1	1	1	0	1487	22	0	17.3779	0	0
DL	11.2928	1129	2	3	2	1	1	2	0	2126	28	0	26.6011	0	0
DL	11.2928	1129	2	3	3	1	1	3	0	1946	26	0	20.2043	0	0.00638976
UL	11.3008	1130	0	3	1	1	1	1	0	1602	23	0	17.452 	0	0
UL	11.3008	1130	0	3	2	1	1	2	0	2126	28	0	26.5037 	0	0
DL	11.3028	1130	2	3	1	1	1	1	0	1487	22	0	17.4255	0	0
DL	11.3028	1130	2	3	2	1	1	2	0	2126	28	0	26.677	0	0
DL	11.3028	1130	2	3	3	1	1	3	0	1946	26	0	20.443	0	0.00638976
UL	11.3108	1131	0	3	1	1	1	1	0	1602	23	0	17.179 	1	0.344598
UL	11.3108	1131	0	3	2	1	1	2	0	2126	28	0	26.7654 	0	0
UL	11.3115	1131	1	2	1	1	1	1	0	1602	23	1	17.1579 	0	0
DL	11.3128	1131	2	3	1	1	1	1	0	1487	22	0	17.0972	0	0
DL	11.3128	1131	2	3	2	1	1	2	0	2126	28	0	27.0473	0	0
DL	11.3128	1131	2	3	3	1	1	3	0	1946	26	0	20.1305	0	0.00638976
UL	11.3208	1132	0	3	1	1	1	1	0	1602	23	0	17.2131 	0	0.344598
UL	11.3208	1132	0	3	2	1	1	2	0	2126	28	0	26.8983 	0	0
DL	11.3228	1132	2	3	1	1	1	1	0	1487	22	0	17.1742	0	0
DL	11.3228	1132	2	3	2	1	1	2	0	2126	28	0	27.0218	0	0
DL	11.3228	1132	2	3	3	1	1	3	0	1946	26	0	20.009	0	0.00638976
UL	11.3308	1133	0	3	1	1	1	1	0	1602	23	0	17.0679 	1	0.344598
UL	11.3308	1133	0	3	2	1	1	2	0	2126	28	0	26.9084 	0	0
UL	11.3315	1133	1	2	1	1	1	1	0	1602	23	1	17.0571 	0	0
DL	11.3328	1133	2	3	1	1	1	1	0	1487	22	0	17.1786	0	0
DL	11.3328	1133	2	3	2	1	1	2	0	2126	28	0	27.0354	0	0
DL	11.3328	1133	2	3	3	1	1	3	0	1946	26	0	20.0144	0	0.00638976
UL	11.3408	1134	0	3	1	1	1	1	0	1602	23	0	17.0194 	0	0.344598
UL	11.3408	1134	0	3	2	1	1	2	0	2126	28	0	27.0712 	0	0
DL	11.3428	1134	2	3	1	1	1	1	0	1487	22	0	17.0843	0	0
DL	11.3428	1134	2	3	2	1	1	2	0	2126	28	0	26.9899	0	0
DL	11.3428	1134	2	3	3	1	1	3	0	1946	26	0	19.9849	0	0.00638976
